7,12174718513091	2,94797581493157
4,21615361353253	0,740919298357072
5,84484616991861	2,85421670687683
9,90641625728056	6,18925312522451
5,67044825089067	4,76953895130312
9,81982977715851	5,13532252250698
2,20821175855068	3,10769289682844
10,2170564839972	3,21060370508744
3,21305745446303	1,15492297527583
3,5857816366172	0,887316391129896
9,8741800274392	6,15322428154544
7,46264149015415	2,39011077437079
5,50573354904232	5,71211222386912
11,1043983880956	2,71773078965876
2,75698535736705	5,30901117314263
6,77046433570681	4,60534934726423
6,800420511412	4,36848786229812
4,20663501628079	0,800457413559213
5,15785548777892	5,30640856058586
9,07668244048432	6,8326858852359
9,69836199812257	5,94668660721001
9,84261080257041	5,86671332741674
6,63858581690465	4,32007308853463
9,25172084756487	6,4642910560571
8,93160182345211	7,49958741595464
10,507953783567	3,13610612073747
10,1401533990475	3,07970152039356
6,31232929967134	4,97304071952233
7,47919313171909	7,85366658413122
6,54303572469268	4,6587219279049
3,62846338810134	1,01979948469485
6,5322572098092	9,104512714327
7,05183757556617	3,78762921912132
10,5800577729502	0,376959821614787
3,67558300569963	0,924691959610146
9,23811950884383	5,83447015864286
3,77964483509945	0,835556197275935
9,79049108123621	5,82510433435543
3,67010089629794	1,17961024108529
10,6367797240598	5,48963333703157
7,04933792291249	3,51492886859796
6,36511338021354	3,59084568307155
9,94211419395476	5,87663192878923
9,28201009461807	6,85622071297234
9,27216467654259	6,72808238147943
9,60636243649888	7,08972220015563
5,17607370095225	-0,422065795604574
6,98938769287106	4,41686952496026
3,47921148834628	1,08964965756357
10,0462361020929	6,04377299735711
5,98474057240663	5,01664602101182
7,66402817409277	2,48525503865755
6,52493840517024	4,15661770763039
7,24681086343288	8,05773824892049
3,71610387097544	0,571816720612354
10,8248093408997	4,62491934346355
6,82041116530511	3,81777811651042
3,13652666824044	1,02900705417283
9,98134773045821	5,95972017340784
5,76267742262595	4,08712867568295
3,46578139854136	0,928009297135612
3,54681077002053	1,16003490251096
7,3768350370088	-1,90480787796712
10,3855152488748	5,49810473849042
6,6022191559838	3,69429651726543
10,7460057570554	4,27910818647766
6,21157073005375	2,55734321489391
6,22884862927884	-1,27468296846179
6,78925903938955	4,55885225202044
6,0328552644331	-0,68605967943135
6,29937590015536	5,56247311305878
8,21403271408391	7,22650405859793
3,1481862217562	0,253189053044963
10,3643803297482	6,08216294176514
